mol_id,pl,solvent,canonical_smiles
tadf_20,2.718951754385965,Cc1ccccc1,c1ccc2c(c1)sc1c2ccc2c3ccccc3n(-c3cnc(-n4c5ccccc5c5ccc6c7ccccc7sc6c54)cn3)c21
tadf_21,2.792436936936937,Cc1ccccc1,c1ccc2c(c1)sc1c2ccc2c1c1ccccc1n2-c1cnc(-n2c3ccccc3c3c4sc5ccccc5c4ccc32)cn1
tadf_22,2.730929515418502,Cc1ccccc1,c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1ccccc1n2-c1cnc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cn1
tadf_29,2.370634799235182,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6ccc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)cc6c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)ccc6c5nc4c3)cc2)cc1
tadf_30,2.326157598499062,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3c3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc43)cc2)cc1
tadf_31,2.178984182776802,Cc1ccccc1,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4nc5c6ccc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)cc6c6cc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)ccc6c5nc4c3)cc2)cc1
tadf_32,2.087276094276095,Cc1ccccc1,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)cc5)ccc3c3nc5cc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)c(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)cc5nc43)cc2)cc1
tadf_33,1.858833583208396,Cc1ccccc1,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccc(-c5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)cc5)cc3C4=O)cc2)cc1
tadf_34,1.858833583208396,Cc1ccccc1,O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc21
tadf_35,1.858833583208396,Cc1ccccc1,O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc21
tadf_37,1.858833583208396,Cc1ccccc1,O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc21
tadf_38,1.858833583208396,Cc1ccccc1,O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc21
tadf_39,2.384311538461539,Cc1ccccc1,O=c1c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)cc2n(-c2ccccc2)c2cc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)ccc12
tadf_42,2.74909534368071,Cc1ccccc1,Cc1nc(C)c(C#N)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1C#N
tadf_43,2.435838899803537,Cc1ccccc1,COc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2c(C#N)c(C)nc(C)c2C#N)cc1
tadf_44,2.393517374517375,Cc1ccccc1,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2c(C#N)c(C)nc(C)c2C#N)cc1
tadf_47,2.520004065040651,Cc1ccccc1,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-c2cc(-n3c4ccccc4c4ccccc43)c(C#N)c(-n3c4ccccc4c4ccccc43)c2)cc1-n1c2ccccc2c2ccccc21
tadf_48,2.509801619433198,Cc1ccccc1,CCn1c2ccccc2c2c1c1ccccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccccc4c4c3c3ccccc3n4CC)cc2)cc1
tadf_49,2.33053007518797,Cc1ccccc1,CCCCn1c2ccccc2c2c1c1ccccc1n2-c1ccc2c(c1)-c1cc(-n3c4ccccc4c4c3c3ccccc3n4CCCC)ccc1S2(=O)=O
tadf_50,2.817822727272727,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1
tadf_51,2.830689497716895,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc(-c3ccccc3C(F)(F)F)c1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1
tadf_52,2.83716704805492,Cc1ccccc1,FC(F)(F)c1ccccc1-c1cc(-c2ccccc2)cc2c3cc(-c4ccccc4)ccc3n(-c3ccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc3)c12
tadf_53,2.210057040998218,Cc1ccccc1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1coc2ccccc2c1=O
tadf_54,2.82424145785877,ClCCl,N#Cc1ccc(-c2c3ccccc3c(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3-4)c3ccccc23)cc1
tadf_55,2.817822727272727,ClCCl,N#Cc1ccc(-c2c3ccccc3c(-c3ccc4c(c3)C(c3ccccc3)(c3ccccc3)c3ccccc3-4)c3ccccc23)cc1
tadf_56,2.82424145785877,ClCCl,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc(C#N)cc4)c4ccccc34)cc21
tadf_57,2.229931654676259,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3cc4nc5c(nc4cc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3sccc3c3ccsc35)cc2)cc1
tadf_58,1.971131955484897,Cc1ccccc1,O=P(c1ccccc1)(c1ccccc1)c1cc2nc3c(nc2cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1sccc1c1ccsc13
tadf_59,1.940284820031299,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc5c(nc34)c3sccc3c3ccsc35)cc2)cc1
tadf_60,3.162862244897959,Cc1ccccc1,c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2cc(-n3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc43)ncn2)cc1
tadf_61,2.402794573643411,Cc1ccccc1,CC(C)(C)c1nc(-c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)cc2)nc(C(C)(C)C)n1
tadf_62,2.101427118644068,Cc1ccccc1,CC(C)(C)c1nc(-c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)c(C#N)c2)nc(C(C)(C)C)n1
tadf_63,2.254258181818182,Cc1ccccc1,CC(C)(C)c1nc(-c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)nc2)nc(C(C)(C)C)n1
tadf_64,2.43106274509804,C1CCOC1,O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1cccc(C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1
tadf_65,2.039213815789474,C1CCOC1,O=C(c1ccc(C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1
tadf_66,2.701180827886711,Cc1ccccc1,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)nc(-c5ccccc5-n5c6ccccc6c6ccccc65)n4)cc3)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)cc1
tadf_67,2.599249475890986,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2)nc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)n3)cc2)n1
tadf_68,3.04629484029484,Cc1ccccc1,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1cc2c3ccccc3c(-c3ccc(C#N)cc3)cc2c2ccccc12
tadf_71,3.187254498714653,Cc1ccccc1,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2ccccc2-n2c3ccccc3c3ccccc32)c1
tadf_72,3.076531017369727,Cc1ccccc1,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2cnccc2-n2c3ccccc3c3ccccc32)c1
tadf_73,2.654907922912206,Cc1ccccc1,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3-n3c4ccccc4c4ccccc43)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)c1
tadf_77,2.917275294117647,C1CCOC1,c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1
tadf_78,2.779914798206278,C1CCOC1,c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1
tadf_81,3.34189218328841,Cc1ccccc1,c1ccc2c(c1)sc1ccc(-n3c4ccccc4c4ccccc43)cc12
tadf_82,3.34189218328841,Cc1ccccc1,c1ccc2c(c1)sc1ccc(-n3c4ccccc4c4cc(C56CC7CC(CC(C7)C5)C6)ccc43)cc12
tadf_86,3.068915841584159,Cc1ccccc1,CC(C)(C)c1ccc(-c2cc3c4c(c2)Oc2ccccc2B4c2ccccc2O3)cc1
tadf_91,2.479684,C1CCOC1,CC1(C)c2ccccc2N(c2cc(N3c4ccccc4C(C)(C)c4ccccc43)cc(S(=O)(=O)c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)c2)c2ccccc21
tadf_93,2.402794573643411,Cc1ccccc1,c1cnc2c(c1)c1nc3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc3nc1c1cccnc12
tadf_94,2.23394954954955,Cc1ccccc1,c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2cc3nc4c5cccnc5c5ncccc5c4nc3cc2-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1
tadf_97,2.545876796714579,Cc1ccccc1,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc21
tadf_98,2.474734530938124,Cc1ccccc1,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21
tadf_99,2.221939068100359,Cc1ccccc1,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
tadf_100,2.032527868852459,Cc1ccccc1,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3S4(=O)=O)cc2)cc1
tadf_101,2.05612271973466,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)c2ccccc21
tadf_103,2.308830540037244,Cc1ccccc1,c1ccc(-c2nc3c(-n4c5ccccc5c5ccccc54)ccc(-n4c5ccccc5c5ccccc54)c3nc2-c2ccccc2)cc1
tadf_104,2.469804780876494,Cc1ccccc1,c1ccc(-c2nc3c(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3nc2-c2ccccc2)cc1
tadf_105,2.730929515418502,Cc1ccccc1,CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4cc(C(C)(C)C)ccc4N(c4ccc(C(C)(C)C)cc4)c4cc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6ccccc65)cc2c43)cc1
tadf_106,2.649235042735043,Cc1ccccc1,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc3c4c(c2)N2c5ccccc5C(C)(C)c5cccc(c52)B4c2cc(C(C)(C)C)ccc2N3c2ccc(C(C)(C)C)cc2)cc1
tadf_107,2.525136456211813,ClCCl,N#Cc1ccc(-c2c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)nc(-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)cc1
tadf_108,2.317461682242991,ClCCl,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21
tadf_111,2.701180827886711,C1CCOC1,Clc1c(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)c(Cl)c1-n1c2ccccc2c2ccccc21
tadf_112,2.683640692640693,C1CCOC1,Clc1nc(-n2c3ccccc3c3ccccc32)c(Cl)c(-n2c3ccccc3c3ccccc32)c1Cl
tadf_113,1.850510447761194,Cc1ccccc1,N#CC(C#N)=C1c2ccccc2-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
tadf_114,2.407460194174758,Cc1ccccc1,O=C1c2ccccc2-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
tadf_115,1.850510447761194,Cc1ccccc1,N#CC(C#N)=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
tadf_116,2.317461682242991,Cc1ccccc1,O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
tadf_125,2.683640692640693,Cc1ccccc1,COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cc2)cc1
tadf_126,2.514892494929006,Cc1ccccc1,COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cn2)cc1
tadf_127,2.561657024793389,Cc1ccccc1,COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)nc2)cc1
tadf_133,2.101427118644068,CCCCCC,CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
tadf_134,2.090795952782462,ClC(Cl)Cl,CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
tadf_135,2.035865353037767,ClCCl,CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
tadf_136,2.087276094276095,CO,CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
tadf_141,2.343746691871456,Cc1ccccc1,Cn1cnc2c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ncnc21
tadf_142,2.321801498127341,Cc1ccccc1,Cn1cnc2c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc21
tadf_147,3.27135092348285,C1CCOC1,N#Cc1cccc2c1oc1ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc12
tadf_148,3.162862244897959,C1CCOC1,N#Cc1cccc2c1sc1ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc12
tadf_149,2.141350604490501,Cc1ccccc1,N#Cc1cc2ncc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2cc1C#N
tadf_150,2.850211494252874,Cc1ccccc1,N#Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cncc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1
tadf_151,2.583004166666667,Cc1ccccc1,N#Cc1c(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cncc1-c1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1
tadf_152,2.266621572212066,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C(F)(F)F)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1C(F)(F)F
tadf_153,2.194410619469027,Cc1ccccc1,O=C1c2c(c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)C(=O)N1c1ccccc1
tadf_155,1.968003174603175,Cc1ccccc1,c1ccc(-c2cc3nc4c5ccc(N6c7ccccc7Oc7ccccc76)cc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc3cc2-c2ccccc2)cc1
tadf_158,2.225928186714542,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3C(=O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21
tadf_159,1.958676145339653,Cc1ccccc1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccccc1C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
tadf_160,2.357114068441065,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21
tadf_161,2.083768067226891,Cc1ccccc1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccccc1-c1ccccc1C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
tadf_164,2.63796170212766,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)n2)cc1
tadf_165,2.583004166666667,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc(-c2nc(-c3ccc(-n4c5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5c5cc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)ccc54)cc3)nc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)n2)cc1
tadf_166,2.736958057395144,Cc1ccccc1,CC1(C)c2cc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)ccc2Oc2ccc(N(c3ccccc3)c3ccccc3)cc21
tadf_167,2.701180827886711,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4oc5ccc(N(c6ccccc6)c6ccccc6)cc5c4c3)n2)cc1
tadf_168,1.789093795093795,Cc1ccccc1,N#Cc1c(C#N)c2ccc(N3c4ccccc4Oc4ccccc43)cc2c2cc(N3c4ccccc4Oc4ccccc43)ccc12
tadf_169,1.949437106918239,Cc1ccccc1,N#Cc1c(N2c3ccccc3Oc3ccccc32)c2ccc(N3c4ccccc4Oc4ccccc43)cc2c2cc(N3c4ccccc4Oc4ccccc43)ccc12
tadf_170,2.052718543046358,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3ccccc3c3nc5cc6nc(-c7ccccc7)c(-c7ccccc7)nc6cc5nc43)cc2)c2ccccc21
tadf_171,2.296003703703704,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc3c(c2)c2ccccc2c2nc4cc5nc(-c6ccccc6)c(-c6ccccc6)nc5cc4nc32)cc1
tadf_172,2.610193684210527,Cc1ccccc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)n2)cc1
tadf_173,2.63796170212766,Cc1ccccc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(N4c5ccccc5C5(c6ccccc64)C4CC6CC(C4)CC5C6)cc3)n2)cc1
tadf_174,2.98757108433735,ClCCl,N#Cc1ccc(-c2c(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6ccccc65)cccc43)cc(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6ccccc65)cccc43)cc2-n2c3ccccc3c3c(OCCCCCCn4c5ccccc5c5ccccc54)cccc32)cc1
tadf_175,1.92522049689441,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc4c5ccccc5c5ccccc5c4nc23)c2ccccc21
tadf_176,1.961775316455696,Cc1ccccc1,CC1(C)c2ccccc2N(c2cccc3nc4c5ccccc5c5ccccc5c4nc23)c2ccccc21
tadf_177,2.145055363321799,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3nc4c5ccccc5c5ccccc5c4nc3c2)c2ccccc21
tadf_178,2.145055363321799,Cc1ccccc1,c1ccc(-n2c3ccccc3c3c2c2c4ccccc4n(-c4ccc5nc6c7ccccc7c7ccccc7c6nc5c4)c2c2c4ccccc4n(-c4ccccc4)c32)cc1
tadf_185,3.061338271604939,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc([Si](c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc4)(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)n2)cc1
tadf_187,2.035865353037767,Cc1ccccc1,CC(C)(C)c1ccc(-c2nc3c(-c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4)c(C#N)c(C#N)c(-c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4)c3nc2-c2ccc(C(C)(C)C)cc2)cc1
tadf_188,2.049325619834711,Cc1ccccc1,CC(C)(C)c1ccc(N(c2ccc(-c3nc4c(-c5ccc(N(c6ccc(C(C)(C)C)cc6)c6ccc(C(C)(C)C)cc6)cc5)c(C#N)c(C#N)c(-c5ccc(N(c6ccc(C(C)(C)C)cc6)c6ccc(C(C)(C)C)cc6)cc5)c4nc3-c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1
tadf_189,2.593811715481172,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)c4ccccc4n6-c4ccccc4)cc3)n2)cc1
tadf_190,2.773695749440716,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5c(-c6ccccc6)c6c(c(-c7ccccc7)c54)c4ccccc4n6-c4ccccc4)cc(c31)O2
tadf_191,2.588396659707725,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c(-c6ccccc6)c6c(c(-c7ccccc7)c54)c4ccccc4n6-c4ccccc4)cc3)n2)cc1
tadf_192,2.221939068100359,C1CCOC1,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)c3nsnc23)cc(-n2c3ccccc3c3ccccc32)c1
tadf_194,2.460003968253968,Cc1ccccc1,O=C(c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1
tadf_195,2.246090579710145,C1CCOC1,O=C(c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1
tadf_196,2.469804780876494,Cc1ccccc1,O=C(c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1
tadf_197,2.36160380952381,C1CCOC1,O=C(c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1
tadf_198,1.820619676945668,Cc1ccccc1,N#Cc1ccc2c3c(ccc(C#N)c13)-c1nc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3nc1-2
tadf_199,1.910388289676425,Cc1ccccc1,N#Cc1ccc2c3c(ccc(C#N)c13)-c1nc3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3nc1-2
tadf_200,2.56696066252588,Cc1ccccc1,N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1
